,versionCreated,text,storyId,sourceCode,sentiment
5025,2023-07-16 14:26:45+00:00,Microsoft signs agreement to keep Call of Duty on Playstation,urn:newsml:newswire.refinitiv.com:20230716:nL1N392082:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999148845672607}"
5026,2023-07-16 14:08:21.581000+00:00,XBOX'S PHIL SPENCER SAYS PLEASED TO ANNOUNCE THAT MICROSOFT AND  PLAYSTATION HAVE SIGNED AGREEMENT TO KEEP CALL OF DUTY ON PLAYSTATION - TWEET,urn:newsml:newswire.refinitiv.com:20230716:nFWN39100F:1,NS:RTRS,"{'label': 'Positive', 'score': 0.9998103976249695}"
5027,2023-07-16 13:00:00+00:00,RPT-Wall St Week Ahead-Investors brace for earnings from ‘Magnificent Seven’ US growth giants,urn:newsml:newswire.refinitiv.com:20230716:nL1N3902NA:7,NS:RTRS,"{'label': 'Negative', 'score': 0.6254863142967224}"
5028,2023-07-16 02:37:36.267000+00:00,Various Software Packages And It Systems - Microsoft 365 Apps For Enterprise,urn:newsml:newswire.refinitiv.com:20230716:nNRApajjy9:1,NS:ECLCTA,"{'label': 'Neutral', 'score': 0.9999957084655762}"
5029,2023-07-16 02:34:32.441000+00:00,"Procurement Of 10no. Laptops, Customer Relationship Management Software, Microsoft Professional 2021 License, Firewall Annual License For Two Years And 10no. Call Center Headsets",urn:newsml:newswire.refinitiv.com:20230716:nNRApajd90:1,NS:ECLCTA,"{'label': 'Neutral', 'score': 0.999994158744812}"
5030,2023-07-16 02:34:32.398000+00:00,"Procurement Of 10no. Laptops, Customer Relationship Management Software, Microsoft Professional 2021 License, Firewall Annual License For Two Years And 10no. Call Center Headsets",urn:newsml:newswire.refinitiv.com:20230716:nNRApajd8y:1,NS:ECLCTA,"{'label': 'Neutral', 'score': 0.999994158744812}"
5031,2023-07-18 22:03:35.615000+00:00,MICROSOFT CORP SEC Filings files Form -- 4,urn:newsml:newswire.refinitiv.com:20230718:nEOL4F7HrW:1,NS:EDG,"{'label': 'Neutral', 'score': 0.9999022483825684}"
5032,2023-07-18 21:18:37+00:00,"MEDIA-Microsoft's latest layoffs hit more than 1,000 employees - Insider",urn:newsml:newswire.refinitiv.com:20230718:nL4N39444B:1,NS:RTRS,"{'label': 'Negative', 'score': 0.9961212277412415}"
5033,2023-07-18 21:14:41.963000+00:00,Facebook parent Meta makes public its ChatGPT rival Llama,urn:newsml:newswire.refinitiv.com:20230718:nNRApd0gbd:15,NS:ASSOPR,"{'label': 'Neutral', 'score': 0.9999847412109375}"
5034,2023-07-18 20:50:23.114000+00:00,Voting Results from Annual Shareholders Meeting,urn:newsml:newsroom.refinitiv.com:20230718:nVMNNf9yNa:0,NS:CMNW,"{'label': 'Neutral', 'score': 0.9999923706054688}"
5035,2023-07-18 20:33:15+00:00,US STOCKS-Bank results lift stocks; Dow up for seventh straight session,urn:newsml:newswire.refinitiv.com:20230718:nL1N3942ND:6,NS:RTRS,"{'label': 'Positive', 'score': 0.9999995231628418}"
5036,2023-07-18 20:12:57+00:00,Deals of the day-Mergers and acquisitions,urn:newsml:newswire.refinitiv.com:20230718:nL4N3941WV:2,NS:RTRS,"{'label': 'Neutral', 'score': 0.9998984336853027}"
5037,2023-07-18 20:11:41+00:00,"LIVE MARKETS-U.S. stocks rally, Dow notches longest winning streak in 28 months",urn:newsml:newswire.refinitiv.com:20230718:nL1N3942MB:2,NS:RTRS,"{'label': 'Positive', 'score': 0.9999954700469971}"
5038,2023-07-18 20:04:12.494000+00:00,Microsoft in talks to extend acquisition contract with Activision,urn:newsml:newswire.refinitiv.com:20230718:nNRApd2a07:1,NS:DATMTR,"{'label': 'Neutral', 'score': 0.9999091625213623}"
5039,2023-07-18 20:00:54+00:00,US STOCKS-Bank results lift stocks; Dow up for seventh straight session,urn:newsml:newswire.refinitiv.com:20230718:nL1N3942AH:6,NS:RTRS,"{'label': 'Positive', 'score': 0.9999995231628418}"
5040,2023-07-18 19:55:16.804000+00:00,BackupVault Announces Partnership With AvePoint,urn:newsml:newswire.refinitiv.com:20230718:nNRApd299n:1,NS:DATMTR,"{'label': 'Neutral', 'score': 0.9830949902534485}"
5041,2023-07-18 19:45:52.044000+00:00,Refinitiv Newscasts - Millions of Developers Enter Web3 w/ Microsoft Azure & Ankr.com | Blockchain Interviews,urn:newsml:newswire.refinitiv.com:20230718:nRTV8nssQ5:5,NS:RNTPC,"{'label': 'Neutral', 'score': 0.9999986886978149}"
5042,2023-07-18 19:15:00.130000+00:00,Veeam Partners with Microsoft to Bring New Data Protection and Ransomware Recovery Capabilities to Veeam Backup for Microsoft 365,urn:newsml:newswire.refinitiv.com:20230718:nBw9kqGlWa:1,NS:BSW,"{'label': 'Neutral', 'score': 0.9996926784515381}"
5043,2023-07-18 19:00:00.276000+00:00,RUBRIK UNVEILS INTEGRATION WITH MICROSOFT 365 BACKUP TO BOOST CYBER RESILIENCE AND RECOVERY,urn:newsml:newswire.refinitiv.com:20230718:nTUABM9GMG:1,NS:RTRS,"{'label': 'Positive', 'score': 0.9999878406524658}"
5044,2023-07-18 19:00:00.078000+00:00,Rubrik Unveils Integration with Microsoft 365 Backup to Boost Cyber Resilience and Recovery,urn:newsml:newswire.refinitiv.com:20230718:nGNX8c5nKW:1,NS:GNW,"{'label': 'Positive', 'score': 0.9999878406524658}"
5045,2023-07-18 18:30:04+00:00,BUZZ-Microsoft hits all-time high on pricier AI bot for office suite,urn:newsml:newswire.refinitiv.com:20230718:nL4N3943UC:1,NS:RTRS,"{'label': 'Positive', 'score': 0.9956791996955872}"
5046,2023-07-18 18:18:03+00:00,Republican lawmakers urge FTC to drop fight against Microsoft deal for Activision,urn:newsml:newswire.refinitiv.com:20230718:nL1N3941ZV:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9895346760749817}"
5047,2023-07-18 18:16:08.606000+00:00,Splunk (SPLK) & Microsoft Team Up to Boost Digital Resiliency,urn:newsml:newswire.refinitiv.com:20230718:nNRApd0ybi:2,NS:ZACKSC,"{'label': 'Positive', 'score': 1.0}"
5048,2023-07-18 17:59:06+00:00,CORRECTED-UPDATE 2-Teladoc expands Microsoft tie-up to document patient visits with AI,urn:newsml:newswire.refinitiv.com:20230718:nL4N3942RG:7,NS:RTRS,"{'label': 'Positive', 'score': 0.8604785203933716}"
5049,2023-07-18 17:35:42.383000+00:00,FED: AI offers Australia big economic opportunity: Microsoft,urn:newsml:newsroom.refinitiv.com:20230718:nNRApd0vq4:0,NS:AAP,"{'label': 'Positive', 'score': 0.9999978542327881}"
5050,2023-07-18 17:06:47.852000+00:00,Microsoft (MSFT) Introduces Affordable Tier for Xbox Game Pass,urn:newsml:newswire.refinitiv.com:20230718:nNRApczt3h:3,NS:ZACKSC,"{'label': 'Neutral', 'score': 0.5039017200469971}"
5051,2023-07-18 16:50:20.905000+00:00,MRI Software's First Cloud Instance in Canada Expands Regional Presence,urn:newsml:newsroom.refinitiv.com:20230718:nCNWdTrdpa:0,NS:CNW,"{'label': 'Positive', 'score': 0.9999849796295166}"
5052,2023-07-18 16:38:04.694000+00:00,"MICROSOFT SHARES HIT RECORD HIGH AFTER CO UNVEILS PRICIER AI BOT FOR OFFICE SUIT, LAST UP 5.9%",urn:newsml:newswire.refinitiv.com:20230718:nFWN3941GF:1,NS:RTRS,"{'label': 'Positive', 'score': 0.9998518228530884}"
5053,2023-07-18 16:37:22+00:00,"UPDATE 1-Meta opens AI model to commercial use, throwing nascent market into flux",urn:newsml:newswire.refinitiv.com:20230718:nL1N3941S0:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9640495777130127}"
5054,2023-07-18 16:33:48+00:00,BUZZ-Microsoft hits all-time high on pricer AI bot for office suite,urn:newsml:newswire.refinitiv.com:20230718:nL4N3943OT:1,NS:RTRS,"{'label': 'Positive', 'score': 0.9884705543518066}"
5055,2023-07-18 16:29:49.717000+00:00,BLACKPOINT PARTNERS WITH MICROSOFT TO FIGHT AGAINST CYBER ATTACKS,urn:newsml:newswire.refinitiv.com:20230718:nTUAB8FBNL:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9917681217193604}"
5056,2023-07-18 16:29:48.799000+00:00,Blackpoint Partners with Microsoft to Fight Against Cyber Attacks,urn:newsml:newswire.refinitiv.com:20230718:nPn56vh3ca:1,NS:PRN,"{'label': 'Neutral', 'score': 0.9917681217193604}"
5057,2023-07-18 16:25:22+00:00,LIVE MARKETS-U.S. stocks gain steam with tech rebound,urn:newsml:newswire.refinitiv.com:20230718:nL1N3941UB:1,NS:RTRS,"{'label': 'Positive', 'score': 0.9999996423721313}"
5058,2023-07-18 16:01:14+00:00,Meta Platforms Inc. - Meta and Microsoft Introduce the Next Generation of Llama,urn:newsml:newswire.refinitiv.com:20230718:nNDL4RHWkK:1,NS:PUBT,"{'label': 'Neutral', 'score': 0.9993543028831482}"
5059,2023-07-18 15:55:45.135000+00:00,Refinitiv Newscasts - Reuters Today: Chinese recovery concerns keep European markets jittery,urn:newsml:newswire.refinitiv.com:20230718:nRTV4RZ468:16,NS:RTRS,"{'label': 'Negative', 'score': 0.9999350309371948}"
5060,2023-07-18 15:51:23.544000+00:00,Microsoft (MSFT) Reports Next Week: Wall Street Expects Earnings Growth,urn:newsml:newswire.refinitiv.com:20230718:nNRApcyhgo:2,NS:ZACKSC,"{'label': 'Neutral', 'score': 0.9999253749847412}"
5061,2023-07-18 15:50:00+00:00,"META <META.O>: LLAMA 2 COMES WITH AN 'ACCEPTABLE USE' POLICY THAT BANS USES INCLUDING VIOLENCE, TERRORISM, CHILD EXPLOITATION AND OTHER CRIMINAL ACTIVITIES",urn:newsml:newswire.refinitiv.com:20230718:nL1N39406P:6,NS:RTRS,"{'label': 'Neutral', 'score': 0.9832879900932312}"
5062,2023-07-18 15:50:00+00:00,"META <META.O>:  LLAMA 2 COMES IN VERSIONS WITH 7 BLN, 13 BLN AND 70 BLN PARAMETERS",urn:newsml:newswire.refinitiv.com:20230718:nL1N39406P:5,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999992847442627}"
5063,2023-07-18 15:50:00+00:00,"META <META.O>: NEW VERSION OF LLAMA HAS BEEN PRE-TRAINED ON 40% MORE DATA THAN LLAMA 1, WITH MORE THAN 1 MLN HUMAN ANNOTATIONS",urn:newsml:newswire.refinitiv.com:20230718:nL1N39406P:4,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999867677688599}"
5064,2023-07-18 15:50:00+00:00,META <META.O>: LLAMA MODEL WILL ALSO BE AVAILABLE FOR FREE VIA AMAZON WEB SERVICES AND OTHER PLATFORMS,urn:newsml:newswire.refinitiv.com:20230718:nL1N39406P:3,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999971389770508}"
5065,2023-07-18 15:50:00+00:00,META <META.O>: LLAMA MODEL TO BE DISTRIBUTED BY 'PREFERRED PARTNER' MICROSOFT VIA AZURE -BLOG POST,urn:newsml:newswire.refinitiv.com:20230718:nL1N39406P:2,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999929666519165}"
5066,2023-07-18 15:50:00+00:00,META <META.O> IS RELEASING AN UPDATED AND COMMERCIAL VERSION OF ITS AI MODEL LLAMA -BLOG POST,urn:newsml:newswire.refinitiv.com:20230718:nL1N39406P:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999312162399292}"
5067,2023-07-18 15:50:00+00:00,"-Meta opens AI model to commercial use, throwing nascent market into flux",urn:newsml:newswire.refinitiv.com:20230718:nL1N39406P:1,NS:RTRS,"{'label': 'Negative', 'score': 0.8248941898345947}"
5068,2023-07-18 15:36:09+00:00,The Scotts Miracle-Gro Company - Focused on the future of lawns,urn:newsml:newswire.refinitiv.com:20230718:nNDLbPvdPM:1,NS:PUBT,"{'label': 'Neutral', 'score': 0.9999445676803589}"
5069,2023-07-18 15:30:05+00:00,"Microsoft to charge more for AI in office, secure Bing from leaks",urn:newsml:newswire.refinitiv.com:20230718:nL1N3932PU:5,NS:RTRS,"{'label': 'Neutral', 'score': 0.8998478055000305}"
5070,2023-07-18 15:30:03.643000+00:00,PEOPLE.AI BOOSTS AI-DRIVEN INSIGHTS IN MICROSOFT SALES COPILOT THROUGH NEW INTEGRATION,urn:newsml:newswire.refinitiv.com:20230718:nTUA62RQNX:1,NS:RTRS,"{'label': 'Positive', 'score': 1.0}"
5071,2023-07-18 15:30:00.413000+00:00,BETTERUP PARTNERS WITH MICROSOFT VIVA TO DRIVE PEAK PERFORMANCE AND WELL-BEING FOR MILLIONS IN THE WORKPLACE,urn:newsml:newswire.refinitiv.com:20230718:nTUA63MHPP:1,NS:RTRS,"{'label': 'Positive', 'score': 1.0}"
5072,2023-07-18 15:30:00.176000+00:00,BetterUp Partners with Microsoft Viva to Drive Peak Performance and Well-Being for Millions in the Workplace,urn:newsml:newswire.refinitiv.com:20230718:nBw4qgDD1a:1,NS:BSW,"{'label': 'Positive', 'score': 1.0}"
5073,2023-07-18 15:30:00+00:00,MICROSOFT TOUTS BING CHAT ENTERPRISE WITH DATA PROTECTIONS FOR BUSINESS CUSTOMERS,urn:newsml:newswire.refinitiv.com:20230718:nL1N3932PU:3,NS:RTRS,"{'label': 'Neutral', 'score': 0.9997484087944031}"
5074,2023-07-18 15:30:00+00:00,AI UPGRADE TO RAISE COSTS FOR MICROSOFT CUSTOMERS AT LEAST 53% AT LIST PRICES,urn:newsml:newswire.refinitiv.com:20230718:nL1N3932PU:2,NS:RTRS,"{'label': 'Positive', 'score': 0.9935683608055115}"
5075,2023-07-18 15:30:00+00:00,MICROSOFT TO CHARGE BUSINESSES $30 PER USER PER MONTH FOR MICROSOFT 365 COPILOT - PRESS RELEASE,urn:newsml:newswire.refinitiv.com:20230718:nL1N3932PU:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999595880508423}"
5076,2023-07-18 15:20:17.799000+00:00,"Launches its Free, Interactive Financial Education Curriculum in Spanish",urn:newsml:newsroom.refinitiv.com:20230718:nVMN0ffZTa:0,NS:CMNW,"{'label': 'Neutral', 'score': 0.9999421834945679}"
5077,2023-07-18 15:15:18.213000+00:00,Nearly $1.4 Billion of 2022 Single Family Green Securities Issuance,urn:newsml:newsroom.refinitiv.com:20230718:nVMNrCV5Ra:0,NS:CMNW,"{'label': 'Neutral', 'score': 0.9999690055847168}"
5078,2023-07-18 15:00:22.243000+00:00,Expands Collaboration in AI with Microsoft to Address Healthcare Workforce Crisis,urn:newsml:newsroom.refinitiv.com:20230718:nVMNFZr81a:0,NS:CMNW,"{'label': 'Positive', 'score': 0.9925574064254761}"
5079,2023-07-18 14:41:10+00:00,OpenAI partners with American Journalism Project to support local news,urn:newsml:newswire.refinitiv.com:20230718:nL4N3943BK:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999904632568359}"
5080,2023-07-18 14:35:19.544000+00:00,To Join Leading Global Experts at The Society of Robotic Surgery Annual Meeting,urn:newsml:newsroom.refinitiv.com:20230718:nVMN1zBPNa:0,NS:CMNW,"{'label': 'Neutral', 'score': 0.9999741315841675}"
5081,2023-07-18 14:28:45.155000+00:00,REG - Strategic Minerals - Result of AGM,urn:newsml:newsroom.refinitiv.com:20230718:nRSR4159Ga:0,NS:LSE,"{'label': 'Neutral', 'score': 0.9344161748886108}"
5082,2023-07-18 14:24:31+00:00,BUZZ-Teladoc Health rises on Microsoft tie-up for AI services,urn:newsml:newswire.refinitiv.com:20230718:nL4N3943BH:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9942241311073303}"
5083,2023-07-18 13:52:50+00:00,BUZZ-MongoDB up on announcing cloud-based service for government agencies,urn:newsml:newswire.refinitiv.com:20230718:nL4N39435U:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9879745244979858}"
5084,2023-07-18 13:52:16+00:00,"Capgemini SE - Sustainable, green supply chains; A manufacturer’s new reality",urn:newsml:newswire.refinitiv.com:20230718:nNDLbGPTTC:1,NS:PUBT,"{'label': 'Neutral', 'score': 0.9999361038208008}"
5085,2023-07-18 13:37:13.549000+00:00,Mongodb Expands Global Collaboration With Microsoft,urn:newsml:newswire.refinitiv.com:20230718:nRSD9rGNt1:1,NS:SIGDEV,"{'label': 'Positive', 'score': 0.9974989295005798}"
5086,2023-07-18 13:25:00.267000+00:00,BEANFIELD JOINS OPERATOR CONNECT FOR MICROSOFT TEAMS TO ENHANCE THEIR PORTFOLIO OF VOICE-ENABLED UCAAS SOLUTIONS,urn:newsml:newswire.refinitiv.com:20230718:nTUAS5JP5:1,NS:RTRS,"{'label': 'Positive', 'score': 0.9993151426315308}"
5087,2023-07-18 13:25:00.073000+00:00,Beanfield joins Operator Connect for Microsoft Teams to enhance their portfolio of voice-enabled UCaaS solutions,urn:newsml:newswire.refinitiv.com:20230718:nGNX6WKDKF:1,NS:GNW,"{'label': 'Positive', 'score': 0.9993151426315308}"
5088,2023-07-18 13:15:22+00:00,BRIEF-Recording Insights Now Available As A Transactable App In The Microsoft Azure Marketplace,urn:newsml:newswire.refinitiv.com:20230718:nTUA9JHQLV:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9997922778129578}"
5089,2023-07-18 13:15:00.387000+00:00,JAMF LAUNCHES JAMF SAFE INTERNET FOR MICROSOFT WINDOWS ENSURING STUDENTS ON ALL DEVICES ARE PROTECTED,urn:newsml:newswire.refinitiv.com:20230718:nTUA4N9ZPN:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9233819246292114}"
5090,2023-07-18 13:01:00.315000+00:00,RED HAT EXPANDS CAPABILITIES OF JBOSS ENTERPRISE APPLICATION PLATFORM OFFERINGS ON MICROSOFT AZURE,urn:newsml:newswire.refinitiv.com:20230718:nTUA3TSP7H:1,NS:RTRS,"{'label': 'Positive', 'score': 0.8691896200180054}"
5091,2023-07-18 13:01:00.139000+00:00,Red Hat Expands Capabilities of JBoss Enterprise Application Platform Offerings on Microsoft Azure,urn:newsml:newswire.refinitiv.com:20230718:nBw7whV9Ha:1,NS:BSW,"{'label': 'Positive', 'score': 0.8691896200180054}"
5092,2023-07-18 13:00:14.351000+00:00,MongoDB Expands Global Collaboration with Microsoft,urn:newsml:newswire.refinitiv.com:20230718:nPn3qsC97a:1,NS:PRN,"{'label': 'Positive', 'score': 0.9974989295005798}"
5093,2023-07-18 13:00:14.111000+00:00,RECORDING INSIGHTS NOW AVAILABLE AS A TRANSACTABLE APP IN THE MICROSOFT AZURE MARKETPLACE,urn:newsml:newswire.refinitiv.com:20230718:nTUA9JHQLV:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9990622401237488}"
5094,2023-07-18 13:00:13.962000+00:00,Recording Insights Now Available as a Transactable App in the Microsoft Azure Marketplace,urn:newsml:newswire.refinitiv.com:20230718:nPn8Y0QZna:1,NS:PRN,"{'label': 'Neutral', 'score': 0.9990622401237488}"
5095,2023-07-18 13:00:13.915000+00:00,"Pharmascience Unveils its Employer Brand: Making a Difference, Together!",urn:newsml:newsroom.refinitiv.com:20230718:nCNW8JJnWa:0,NS:CNW,"{'label': 'Neutral', 'score': 0.9153308272361755}"
5096,2023-07-18 13:00:09.003000+00:00,Cireson Announces Their New Enterprise Level Plan for Cloud-Based Service Desk Tikit,urn:newsml:newswire.refinitiv.com:20230718:nPn9SN6gRa:1,NS:PRN,"{'label': 'Neutral', 'score': 0.9999055862426758}"
5097,2023-07-18 12:20:01+00:00,BUZZ-Teladoc Health up on collaborating with Microsoft for AI services,urn:newsml:newswire.refinitiv.com:20230718:nL4N3942T7:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9998626708984375}"
5098,2023-07-18 12:14:38+00:00,ANALYSIS-Microsoft tests the limits of Britain's antitrust authority,urn:newsml:newswire.refinitiv.com:20230718:nL8N3933T0:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9999382495880127}"
5099,2023-07-18 12:07:38+00:00,Teladoc Health expands Microsoft tie-up to automate documentation with AI,urn:newsml:newswire.refinitiv.com:20230718:nL4N3942QR:2,NS:RTRS,"{'label': 'Positive', 'score': 0.9726003408432007}"
5100,2023-07-18 12:00:29.892000+00:00,Nasuni Unveils New Platform Capabilities and Collaborates with Microsoft Sentinel to Simplify How Businesses Protect their File Data from Cyber Threats,urn:newsml:newswire.refinitiv.com:20230718:nPre8Z0qra:1,NS:PRN,"{'label': 'Neutral', 'score': 0.8958640098571777}"
5101,2023-07-18 12:00:27.795000+00:00,REASONLABS EXPANDS IDENTITY PROTECTION OFFERING WITH RAV ONLINE SECURITY FOR MICROSOFT EDGE USERS,urn:newsml:newswire.refinitiv.com:20230718:nTUA1CSMJP:1,NS:RTRS,"{'label': 'Positive', 'score': 0.9993743300437927}"
5102,2023-07-18 12:00:00.297000+00:00,Teladoc Health Expands Collaboration in AI with Microsoft to Address Healthcare Workforce Crisis,urn:newsml:newswire.refinitiv.com:20230718:nGNX6JzyBJ:1,NS:GNW,"{'label': 'Neutral', 'score': 0.7821289896965027}"
5103,2023-07-18 11:07:11.441000+00:00,MONGODB INC - EXPANDS GLOBAL COLLABORATION WITH MICROSOFT,urn:newsml:newswire.refinitiv.com:20230718:nFWN3941HJ:1,NS:RTRS,"{'label': 'Positive', 'score': 0.9656199812889099}"
5104,2023-07-18 11:04:28+00:00,MongoDB Inc. - MongoDB Expands Global Collaboration with Microsoft,urn:newsml:newswire.refinitiv.com:20230718:nNDL1dH27Q:1,NS:PUBT,"{'label': 'Neutral', 'score': 0.8485403656959534}"
5105,2023-07-18 09:01:32.284000+00:00,Microsoft to replace Xbox Live Gold subscription with Game Pass Core: Here's everything you need to know,urn:newsml:newswire.refinitiv.com:20230718:nNRApcrdie:1,NS:INDIAE,"{'label': 'Neutral', 'score': 0.9996117949485779}"
5106,2023-07-18 07:46:02.794000+00:00,Digest,urn:newsml:newswire.refinitiv.com:20230718:nNRApcpswm:2,NS:WASHPO,"{'label': 'Neutral', 'score': 0.9616060853004456}"
5107,2023-07-18 06:46:31+00:00,UPDATE 1-UK Stocks-Factors to watch on July 18,urn:newsml:newswire.refinitiv.com:20230718:nL4N39419U:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9997490048408508}"
5108,2023-07-18 06:31:00+00:00,PRESSR: Sophos launches Managed Detection and Response for Microsoft Defender,urn:newsml:newswire.refinitiv.com:20230718:nZaw7RQdhY:1,NS:ZAWYA,"{'label': 'Neutral', 'score': 0.9964495897293091}"
5109,2023-07-18 04:41:36+00:00,UK Stocks-Factors to watch on July 18,urn:newsml:newswire.refinitiv.com:20230718:nL4N3940YQ:1,NS:RTRS,"{'label': 'Neutral', 'score': 0.9985446929931641}"
5110,2023-07-18 04:09:47.697000+00:00,MICROSOFT <MSFT.O>: MELIUS RESEARCH INITIATES COVERAGE WITH BUY RATING; PRICE TARGET $430,urn:newsml:newswire.refinitiv.com:20230718:nFWN393202:1,NS:RTRS,"{'label': 'Positive', 'score': 0.9999992847442627}"
5111,2023-07-18 02:58:33.137000+00:00,Bid For - Maintenance And Management Of Microsoft Suite Of Products And Associated Services<br><b> Qty : 1</b></br>,urn:newsml:newswire.refinitiv.com:20230718:nNRApci7lp:1,NS:ECLTND,"{'label': 'Neutral', 'score': 0.9999638795852661}"
5112,2023-07-18 02:56:49.336000+00:00,"Supply Of Microsoft Window 11 Pro Origenal Dvd Offline Activation Genuine Software, Video Editing Software Power Director Origenal Dvd, Quick Heal Antivirus 10 User Offline Activation Branded Orignel Dvd 3 Year<br><b> Qty : 7</b></br>",urn:newsml:newswire.refinitiv.com:20230718:nNRApci3wm:1,NS:ECLTND,"{'label': 'Neutral', 'score': 0.9999959468841553}"
5113,2023-07-18 02:35:00.578000+00:00,United States : Brown Calls on FTC to Prioritize Workers in the Microsoft-activision Blizzard Proposed Merger,urn:newsml:newswire.refinitiv.com:20230718:nNRApchdu2:2,NS:ECLPCM,"{'label': 'Neutral', 'score': 0.9999212026596069}"
5114,2023-07-18 02:35:00.577000+00:00,United Arab Emirates : ENOC Group to drive business innovation through Microsoft Azure OpenAI Service,urn:newsml:newswire.refinitiv.com:20230718:nNRApchdui:2,NS:ECLPCM,"{'label': 'Positive', 'score': 0.9999257326126099}"
5115,2023-07-18 01:45:18.785000+00:00,European Business Headlines at 1:44 a.m. GMT,urn:newsml:newswire.refinitiv.com:20230717:nNRApbpltt:47,NS:ASSOPR,"{'label': 'Neutral', 'score': 0.990288496017456}"
5116,2023-07-18 00:45:00.139000+00:00,Splunk and Microsoft Collaborate Through Strategic Partnership to Advance Digital Resilience,urn:newsml:newswire.refinitiv.com:20230718:nBw5rgvrwa:1,NS:BSW,"{'label': 'Neutral', 'score': 0.990338146686554}"
5117,2023-07-18 22:03:35.615000+00:00,MICROSOFT CORP SEC Filings files Form -- 4,urn:newsml:newswire.refinitiv.com:20230718:nEOL4F7HrW:1,NS:EDG,"{'label': 'Neutral', 'score': 0.9999022483825684}"
5118,2023-07-18 21:18:37+00:00,"MEDIA-Microsoft's latest layoffs hit more than 1,000 employees - Insider",urn:newsml:newswire.refinitiv.com:20230718:nL4N39444B:1,NS:RTRS,"{'label': 'Negative', 'score': 0.9961212277412415}"
5119,2023-07-18 21:14:41.963000+00:00,Facebook parent Meta makes public its ChatGPT rival Llama,urn:newsml:newswire.refinitiv.com:20230718:nNRApd0gbd:15,NS:ASSOPR,"{'label': 'Neutral', 'score': 0.9999847412109375}"
5120,2023-07-18 20:50:23.114000+00:00,Voting Results from Annual Shareholders Meeting,urn:newsml:newsroom.refinitiv.com:20230718:nVMNNf9yNa:0,NS:CMNW,"{'label': 'Neutral', 'score': 0.9999923706054688}"
5121,2023-07-18 20:33:15+00:00,US STOCKS-Bank results lift stocks; Dow up for seventh straight session,urn:newsml:newswire.refinitiv.com:20230718:nL1N3942ND:6,NS:RTRS,"{'label': 'Positive', 'score': 0.9999995231628418}"
5122,2023-07-18 20:12:57+00:00,Deals of the day-Mergers and acquisitions,urn:newsml:newswire.refinitiv.com:20230718:nL4N3941WV:2,NS:RTRS,"{'label': 'Neutral', 'score': 0.9998984336853027}"
5123,2023-07-18 20:11:41+00:00,"LIVE MARKETS-U.S. stocks rally, Dow notches longest winning streak in 28 months",urn:newsml:newswire.refinitiv.com:20230718:nL1N3942MB:2,NS:RTRS,"{'label': 'Positive', 'score': 0.9999954700469971}"
5124,2023-07-18 20:04:12.494000+00:00,Microsoft in talks to extend acquisition contract with Activision,urn:newsml:newswire.refinitiv.com:20230718:nNRApd2a07:1,NS:DATMTR,"{'label': 'Neutral', 'score': 0.9999091625213623}"
5125,2023-07-18 20:00:54+00:00,US STOCKS-Bank results lift stocks; Dow up for seventh straight session,urn:newsml:newswire.refinitiv.com:20230718:nL1N3942AH:6,NS:RTRS,"{'label': 'Positive', 'score': 0.9999995231628418}"
5126,2023-07-18 19:55:16.804000+00:00,BackupVault Announces Partnership With AvePoint,urn:newsml:newswire.refinitiv.com:20230718:nNRApd299n:1,NS:DATMTR,"{'label': 'Neutral', 'score': 0.9830949902534485}"
5127,2023-07-18 19:45:52.044000+00:00,Refinitiv Newscasts - Millions of Developers Enter Web3 w/ Microsoft Azure & Ankr.com | Blockchain Interviews,urn:newsml:newswire.refinitiv.com:20230718:nRTV8nssQ5:5,NS:RNTPC,"{'label': 'Neutral', 'score': 0.9999986886978149}"
5128,2023-07-18 19:15:00.130000+00:00,Veeam Partners with Microsoft to Bring New Data Protection and Ransomware Recovery Capabilities to Veeam Backup for Microsoft 365,urn:newsml:newswire.refinitiv.com:20230718:nBw9kqGlWa:1,NS:BSW,"{'label': 'Neutral', 'score': 0.9996926784515381}"
